date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:41:19	1291/1291	---MCZ	200	added ('OK')	text/css	date:Sun,%2020%20Apr%202025%2012:41:20%20GMT	https://vasanashop.com/cdn/shop/t/2/assets/template-collection.css?v=145944865380958730931676814281	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/template-collectiona373.css	(from https://vasanashop.com/collections/decorations)
14:41:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:21%20GMT	http://vasanashop.com/cdn/shop/t/2/assets/quick-add.js?v=21087258723263848871676814279	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/quick-add0785.js	(from https://vasanashop.com/collections/decorations)
14:41:20	4046/4046	---MCZ	200	added ('OK')	text/css	date:Sun,%2020%20Apr%202025%2012:41:21%20GMT	https://vasanashop.com/cdn/shop/t/2/assets/quick-add.css?v=104678793703231887271676814279	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/quick-adda119.css	(from https://vasanashop.com/collections/decorations)
14:41:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:21%20GMT	http://vasanashop.com/cdn/shop/t/2/assets/product-form.js?v=38114553162799075761676814279	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/product-form9288.js	(from https://vasanashop.com/collections/decorations)
14:41:20	3696/3696	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2020%20Apr%202025%2012:41:21%20GMT	https://vasanashop.com/cdn/shop/t/2/assets/quick-add.js?v=21087258723263848871676814279	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/quick-add0785.js	(from https://vasanashop.com/collections/decorations)
14:41:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:22%20GMT	http://vasanashop.com/cdn/shop/t/2/assets/component-facets.css?v=152717405119265787281676814279	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/component-facetsf0ed.css	(from https://vasanashop.com/collections/decorations)
14:41:21	2866/2866	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2020%20Apr%202025%2012:41:22%20GMT	https://vasanashop.com/cdn/shop/t/2/assets/product-form.js?v=38114553162799075761676814279	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/product-form9288.js	(from https://vasanashop.com/collections/decorations)
14:41:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:22%20GMT	http://vasanashop.com/cdn/shop/t/2/assets/facets.js?v=5979223589038938931676814280	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/facets4c59.js	(from https://vasanashop.com/collections/decorations)
14:41:21	18217/18217	---MCZ	200	added ('OK')	text/css	date:Sun,%2020%20Apr%202025%2012:41:22%20GMT	https://vasanashop.com/cdn/shop/t/2/assets/component-facets.css?v=152717405119265787281676814279	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/component-facetsf0ed.css	(from https://vasanashop.com/collections/decorations)
14:41:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:23%20GMT	http://vasanashop.com/cdn/shop/t/2/assets/component-show-more.css?v=56103980314977906391676814280	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/component-show-more400f.css	(from https://vasanashop.com/collections/decorations)
14:41:22	8214/8214	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2020%20Apr%202025%2012:41:23%20GMT	https://vasanashop.com/cdn/shop/t/2/assets/facets.js?v=5979223589038938931676814280	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/facets4c59.js	(from https://vasanashop.com/collections/decorations)
14:41:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:23%20GMT	http://vasanashop.com/cdn/shop/t/2/assets/show-more.js?v=90883108635033788741676814279	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/show-more74ba.js	(from https://vasanashop.com/collections/decorations)
14:41:22	164/164	---MCZ	200	added ('OK')	text/css	date:Sun,%2020%20Apr%202025%2012:41:23%20GMT	https://vasanashop.com/cdn/shop/t/2/assets/component-show-more.css?v=56103980314977906391676814280	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/component-show-more400f.css	(from https://vasanashop.com/collections/decorations)
14:41:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:24%20GMT	http://vasanashop.com/cdn/shop/t/2/assets/component-rating.css?v=24573085263941240431676814280	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/component-rating1cb9.css	(from https://vasanashop.com/collections/decorations)
14:41:23	876/876	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2020%20Apr%202025%2012:41:24%20GMT	https://vasanashop.com/cdn/shop/t/2/assets/show-more.js?v=90883108635033788741676814279	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/show-more74ba.js	(from https://vasanashop.com/collections/decorations)
14:41:23	992/992	---MCZ	200	added ('OK')	text/css	date:Sun,%2020%20Apr%202025%2012:41:03%20GMT	https://vasanashop.com/cdn/shop/t/2/assets/component-rating.css?v=24573085263941240431676814280	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/t/2/assets/component-rating1cb9.css	(from https://vasanashop.com/collections/decorations)
14:41:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:24%20GMT	http://vasanashop.com/cdn/shop/products/ScreenShot2023-03-05at11.22.32PM.png?v=1678054986&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/ScreenShot2023-03-05at11.22.32PM88d6.png	(from https://vasanashop.com/collections/decorations)
14:41:25	311492/311492	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Apr%202025%2012:41:26%20GMT	https://vasanashop.com/cdn/shop/products/ScreenShot2023-03-05at11.22.32PM.png?v=1678054986&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/ScreenShot2023-03-05at11.22.32PM88d6.png	(from https://vasanashop.com/collections/decorations)
14:41:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:26%20GMT	http://vasanashop.com/cdn/shop/products/S109a913114c64b089f485c761ebae948e.jpg?v=1676817150&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S109a913114c64b089f485c761ebae948e3964.jpg	(from https://vasanashop.com/collections/decorations)
14:41:27	258747/258747	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:f72b11d953cf59820e0f5f9f38639ec1%22	https://vasanashop.com/products/crystal-bell-peppers	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/crystal-bell-peppers.html	(from https://vasanashop.com/collections/decorations)
14:41:27	37561/37561	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:28%20GMT	https://vasanashop.com/cdn/shop/products/S109a913114c64b089f485c761ebae948e.jpg?v=1676817150&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S109a913114c64b089f485c761ebae948e3964.jpg	(from https://vasanashop.com/collections/decorations)
14:41:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:29%20GMT	http://vasanashop.com/cdn/shop/products/Sb5c80cf372194d7d996f90411ed1d986e.jpg?v=1677933731&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/Sb5c80cf372194d7d996f90411ed1d986ec283.jpg	(from https://vasanashop.com/collections/decorations)
14:41:28	380936/380936	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:21d8cb8e51b013a1e62c8ef6c4425200%22	https://vasanashop.com/products/retro-vases-metallic	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/retro-vases-metallic.html	(from https://vasanashop.com/collections/decorations)
14:41:29	36010/36010	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:30%20GMT	https://vasanashop.com/cdn/shop/products/Sb5c80cf372194d7d996f90411ed1d986e.jpg?v=1677933731&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/Sb5c80cf372194d7d996f90411ed1d986ec283.jpg	(from https://vasanashop.com/collections/decorations)
14:41:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:31%20GMT	http://vasanashop.com/cdn/shop/products/Hdd49ad52c96444bba4b54a0d21a1358dV.jpg?v=1676817009&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/Hdd49ad52c96444bba4b54a0d21a1358dV3f06.jpg	(from https://vasanashop.com/collections/decorations)
14:41:31	250411/250411	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:edd613ae3c3df563b2233eb13f424309%22	https://vasanashop.com/products/nordic-night-owls	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/nordic-night-owls.html	(from https://vasanashop.com/collections/decorations)
14:41:31	68246/68246	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:32%20GMT	https://vasanashop.com/cdn/shop/products/Hdd49ad52c96444bba4b54a0d21a1358dV.jpg?v=1676817009&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/Hdd49ad52c96444bba4b54a0d21a1358dV3f06.jpg	(from https://vasanashop.com/collections/decorations)
14:41:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:33%20GMT	http://vasanashop.com/cdn/shop/products/H728b67ab77f04c649729cf7ed3ee44c6o.jpg?v=1677933733&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/H728b67ab77f04c649729cf7ed3ee44c6oc7b3.jpg	(from https://vasanashop.com/collections/decorations)
14:41:33	301284/301284	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:e3d88c915ed5b001746ba396f4860faf%22	https://vasanashop.com/products/canvas-print-abstract	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/canvas-print-abstract.html	(from https://vasanashop.com/collections/decorations)
14:41:34	50212/50212	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:34%20GMT	https://vasanashop.com/cdn/shop/products/H728b67ab77f04c649729cf7ed3ee44c6o.jpg?v=1677933733&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/H728b67ab77f04c649729cf7ed3ee44c6oc7b3.jpg	(from https://vasanashop.com/collections/decorations)
14:41:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:35%20GMT	http://vasanashop.com/cdn/shop/products/Hbf74ec7f910249c39d7e37c69861c31ct.jpg?v=1678107811&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/Hbf74ec7f910249c39d7e37c69861c31ct2297.jpg	(from https://vasanashop.com/collections/decorations)
14:41:35	214165/214165	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:04b26e7cd0303c967beacbd13eb33783%22	https://vasanashop.com/products/dreamer-astronaut-figure	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/dreamer-astronaut-figure.html	(from https://vasanashop.com/collections/decorations)
14:41:36	63794/63794	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:36%20GMT	https://vasanashop.com/cdn/shop/products/Hbf74ec7f910249c39d7e37c69861c31ct.jpg?v=1678107811&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/Hbf74ec7f910249c39d7e37c69861c31ct2297.jpg	(from https://vasanashop.com/collections/decorations)
14:41:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:37%20GMT	http://vasanashop.com/cdn/shop/products/H30478f82faba4f26aca36a6d7c8ef78cs.jpg?v=1676817062&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/H30478f82faba4f26aca36a6d7c8ef78cs920c.jpg	(from https://vasanashop.com/collections/decorations)
14:41:37	252722/252722	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:0b5e35b033f94f4173e74dc60e67bd98%22	https://vasanashop.com/products/home-room-decor-bulldog	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/home-room-decor-bulldog.html	(from https://vasanashop.com/collections/decorations)
14:41:38	31724/31724	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:39%20GMT	https://vasanashop.com/cdn/shop/products/H30478f82faba4f26aca36a6d7c8ef78cs.jpg?v=1676817062&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/H30478f82faba4f26aca36a6d7c8ef78cs920c.jpg	(from https://vasanashop.com/collections/decorations)
14:41:38	339458/339458	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:19493a6f1b927fd7a480ea5479aac507%22	https://vasanashop.com/products/ceramic-vases	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/ceramic-vases.html	(from https://vasanashop.com/collections/decorations)
14:41:38	25719/25719	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:9c9484512dcf76b2b32ea62b9e475534%22	https://vasanashop.com/collections/furniture.atom	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/collections/furniture.atom	(from https://vasanashop.com/collections/furniture)
14:41:38	12789/12789	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:9efc8c78d0565a407bf042f663a9956c%22	https://vasanashop.com/collections/furniture.oembed	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/collections/furniture.oembed	(from https://vasanashop.com/collections/furniture)
14:41:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:39%20GMT	http://vasanashop.com/cdn/shop/products/Sf89566f789a9411cb3bc2d3a9c2220eau.jpg?v=1680523661&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/Sf89566f789a9411cb3bc2d3a9c2220eaube00.jpg	(from https://vasanashop.com/collections/furniture)
14:41:41	60169/60169	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:41%20GMT	https://vasanashop.com/cdn/shop/products/Sf89566f789a9411cb3bc2d3a9c2220eau.jpg?v=1680523661&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/Sf89566f789a9411cb3bc2d3a9c2220eaube00.jpg	(from https://vasanashop.com/collections/furniture)
14:41:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:42%20GMT	http://vasanashop.com/cdn/shop/products/Sad3c0197deeb4d6e9b035c54e71bc15fp.jpg?v=1680251899&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/Sad3c0197deeb4d6e9b035c54e71bc15fp6c64.jpg	(from https://vasanashop.com/collections/furniture)
14:41:42	198438/198438	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:3f153761ad2397b3db77bc62491e85f6%22	https://vasanashop.com/products/nordic-marble-table	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/nordic-marble-table.html	(from https://vasanashop.com/collections/furniture)
14:41:43	47279/47279	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:43%20GMT	https://vasanashop.com/cdn/shop/products/Sad3c0197deeb4d6e9b035c54e71bc15fp.jpg?v=1680251899&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/Sad3c0197deeb4d6e9b035c54e71bc15fp6c64.jpg	(from https://vasanashop.com/collections/furniture)
14:41:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:44%20GMT	http://vasanashop.com/cdn/shop/products/S00b9f27801204edb87a1cbe5c63c3e0eZ.jpg?v=1676816988&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S00b9f27801204edb87a1cbe5c63c3e0eZ2713.jpg	(from https://vasanashop.com/collections/furniture)
14:41:44	313323/313323	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6006e6d2f6aeb469030e8b31f3ce804b%22	https://vasanashop.com/products/classy-living-room-armchair	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/classy-living-room-armchair.html	(from https://vasanashop.com/collections/furniture)
14:41:45	96436/96436	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:46%20GMT	https://vasanashop.com/cdn/shop/products/S00b9f27801204edb87a1cbe5c63c3e0eZ.jpg?v=1676816988&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S00b9f27801204edb87a1cbe5c63c3e0eZ2713.jpg	(from https://vasanashop.com/collections/furniture)
14:41:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:46%20GMT	http://vasanashop.com/cdn/shop/products/S4f55fa37012c4fe9bb7a9159e2f1b0f2E.jpg?v=1676816992&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S4f55fa37012c4fe9bb7a9159e2f1b0f2Efa9f.jpg	(from https://vasanashop.com/collections/furniture)
14:41:47	239980/239980	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:9463da350f720352396f3913eb977e39%22	https://vasanashop.com/products/nordic-living-room-furniture	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/nordic-living-room-furniture.html	(from https://vasanashop.com/collections/furniture)
14:41:48	49712/49712	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:49%20GMT	https://vasanashop.com/cdn/shop/products/S4f55fa37012c4fe9bb7a9159e2f1b0f2E.jpg?v=1676816992&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S4f55fa37012c4fe9bb7a9159e2f1b0f2Efa9f.jpg	(from https://vasanashop.com/collections/furniture)
14:41:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:49%20GMT	http://vasanashop.com/cdn/shop/products/S5bf75579dfc9424daf76b4df0690ce0aF.jpg?v=1676816993&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S5bf75579dfc9424daf76b4df0690ce0aF1e4e.jpg	(from https://vasanashop.com/collections/furniture)
14:41:49	212697/212697	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:530e37a93f70014d1c6fbc0959baf6f2%22	https://vasanashop.com/products/storage-cabinets	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/storage-cabinets.html	(from https://vasanashop.com/collections/furniture)
14:41:50	79929/79929	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:50%20GMT	https://vasanashop.com/cdn/shop/products/S5bf75579dfc9424daf76b4df0690ce0aF.jpg?v=1676816993&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S5bf75579dfc9424daf76b4df0690ce0aF1e4e.jpg	(from https://vasanashop.com/collections/furniture)
14:41:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:51%20GMT	http://vasanashop.com/cdn/shop/products/S36f538e3780a4982b573cda7e73518fbE.jpg?v=1676816997&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S36f538e3780a4982b573cda7e73518fbE57fb.jpg	(from https://vasanashop.com/collections/furniture)
14:41:51	226556/226556	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:33d6893c58fd21f2b2864806717c7a56%22	https://vasanashop.com/products/small-side-table-living-room	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/small-side-table-living-room.html	(from https://vasanashop.com/collections/furniture)
14:41:52	66994/66994	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:53%20GMT	https://vasanashop.com/cdn/shop/products/S36f538e3780a4982b573cda7e73518fbE.jpg?v=1676816997&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S36f538e3780a4982b573cda7e73518fbE57fb.jpg	(from https://vasanashop.com/collections/furniture)
14:41:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:53%20GMT	http://vasanashop.com/cdn/shop/products/S6bf366e784de44a3908a1338eea4f584Y.jpg?v=1676816997&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S6bf366e784de44a3908a1338eea4f584Y57fb.jpg	(from https://vasanashop.com/collections/furniture)
14:41:53	360781/360781	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:97970712d61f0c22373a21ddee146a1e%22	https://vasanashop.com/products/modern-shoe-armoire	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/modern-shoe-armoire.html	(from https://vasanashop.com/collections/furniture)
14:41:54	56453/56453	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:55%20GMT	https://vasanashop.com/cdn/shop/products/S6bf366e784de44a3908a1338eea4f584Y.jpg?v=1676816997&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S6bf366e784de44a3908a1338eea4f584Y57fb.jpg	(from https://vasanashop.com/collections/furniture)
14:41:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:55%20GMT	http://vasanashop.com/cdn/shop/products/S57babccd4c0942af87227e16dbd5df9eA.jpg?v=1676816994&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S57babccd4c0942af87227e16dbd5df9eA38d3.jpg	(from https://vasanashop.com/collections/furniture)
14:41:55	337563/337563	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:7967aed471c4ec93edc7b48affe2cd5f%22	https://vasanashop.com/products/fabric-shoe-stool	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/fabric-shoe-stool.html	(from https://vasanashop.com/collections/furniture)
14:41:56	79342/79342	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:41:57%20GMT	https://vasanashop.com/cdn/shop/products/S57babccd4c0942af87227e16dbd5df9eA.jpg?v=1676816994&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/S57babccd4c0942af87227e16dbd5df9eA38d3.jpg	(from https://vasanashop.com/collections/furniture)
14:41:56	258474/258474	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:699e3972ef87d8a8f928c037843e15c6%22	https://vasanashop.com/products/nordic-lounge-chair	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/products/nordic-lounge-chair.html	(from https://vasanashop.com/collections/furniture)
14:41:56	24058/24058	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:e04d4e524fedea1410300b84451fa23f%22	https://vasanashop.com/collections/kitchenware.atom	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/collections/kitchenware.atom	(from https://vasanashop.com/collections/kitchenware)
14:41:57	12402/12402	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:c060bc153458d6b37eac1b9fb524fd55%22	https://vasanashop.com/collections/kitchenware.oembed	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/collections/kitchenware.oembed	(from https://vasanashop.com/collections/kitchenware)
14:41:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Apr%202025%2012:41:58%20GMT	http://vasanashop.com/cdn/shop/products/Se1f6cf34fc5049e987e026f86684e2a3Q.jpg?v=1680950060&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/Se1f6cf34fc5049e987e026f86684e2a3Qaf10.jpg	(from https://vasanashop.com/collections/kitchenware)
14:41:59	79096/79096	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Apr%202025%2012:42:00%20GMT	https://vasanashop.com/cdn/shop/products/Se1f6cf34fc5049e987e026f86684e2a3Q.jpg?v=1680950060&width=533	C:/Users/tmrwuser/Documents/Smaller%20Creator/Experience/Vasana%20Website/vasanashop.com/cdn/shop/products/Se1f6cf34fc5049e987e026f86684e2a3Qaf10.jpg	(from https://vasanashop.com/collections/kitchenware)
